郵遞區號,行政區,用電種類,用戶數,契約容量,售電度數(當月),,
201,信義區,22臨時用電小計　　　　　,**,351 ,"74,777 ",,
201,信義區,23總計（含臨時用電）　　,**,"22,896 ","7,157,581 ",,
201,信義區,24表燈合計　　　　　　　,**,"1,951 ","1,292,726 ",,
201,信義區,25綜合＆電力合計　　　　,**,"20,945 ","5,864,855 ",,
202,中正區,1表燈非營業用　　　　,"30,809 ",177 ,"73,691 ",,
202,中正區,2表燈營業用　　　　　　,"2,074 ","2,820 ","902,453 ",,
202,中正區,3表燈小計　　　　　　　,**,"2,997 ","976,144 ",,
202,中正區,4低壓綜合裝置非營業用　,＊,43 ,"5,440 ",,
202,中正區,5低壓綜合需量非營業用　,202 ,"8,555 ","1,250,009 ",,
202,中正區,6低壓綜合非營業用電小計,**,"8,598 ","1,255,449 ",,
202,中正區,7低壓綜合裝置營業用　　,＊,0 ,0 ,,
202,中正區,8低壓綜合需量營業用　　,121 ,"4,110 ","981,774 ",,
202,中正區,9低壓綜合營業用電小計　,**,"4,110 ","981,774 ",,
202,中正區,10低壓綜合用電小計　　　,**,"12,708 ","2,237,223 ",,
202,中正區,11低壓裝置電力　　　　　,40 ,436 ,"44,668 ",,
202,中正區,12低壓需量電力　　　　　,34 ,"1,339 ","270,500 ",,
202,中正區,13低壓電力小計　　　　　,**,"1,775 ","315,168 ",,
202,中正區,14高壓電力　　　　　　　,42 ,"22,103 ","7,899,820 ",,
202,中正區,15特高壓電力　　　　　　,＊,"7,000 ","1,713,600 ",,
202,中正區,16高＆特高壓電力小計　　,**,"29,103 ","9,613,420 ",,
202,中正區,17電力小計　　　　　　　,**,"30,878 ","9,928,588 ",,
202,中正區,18綜合＆電力小計　　　　,**,"43,586 ","12,165,811 ",,
202,中正區,19電燈＆綜合＆電力小計　,**,"46,583 ","13,141,955 ",,
202,中正區,20臨時電燈　　　　　　　,11 ,0 ,0 ,,
202,中正區,21臨時電力　　　　　　　,7 ,299 ,"32,840 ",,
202,中正區,22臨時用電小計　　　　　,**,299 ,"32,840 ",,
202,中正區,23總計（含臨時用電）　　,**,"46,583 ","13,174,795 ",,
202,中正區,24表燈合計　　　　　　　,**,"2,997 ","976,144 ",,
202,中正區,25綜合＆電力合計　　　　,**,"43,586 ","12,198,651 ",,
203,中山區,1表燈非營業用　　　　,"21,864 ",76 ,"11,443,219 ",,
203,中山區,2表燈營業用　　　　　　,"1,074 ","1,232 ","1,866,573 ",,
203,中山區,3表燈小計　　　　　　　,**,"1,308 ","13,309,792 ",,
203,中山區,4低壓綜合裝置非營業用　,＊,0 ,0 ,,
203,中山區,5低壓綜合需量非營業用　,70 ,"2,249 ","284,242 ",,
203,中山區,6低壓綜合非營業用電小計,**,"2,249 ","284,242 ",,
203,中山區,7低壓綜合裝置營業用　　,＊,0 ,0 ,,
203,中山區,8低壓綜合需量營業用　　,40 ,"1,295 ","349,654 ",,
203,中山區,9低壓綜合營業用電小計　,**,"1,295 ","349,654 ",,
203,中山區,10低壓綜合用電小計　　　,**,"3,544 ","633,896 ",,
203,中山區,11低壓裝置電力　　　　　,17 ,226 ,"57,464 ",,
203,中山區,12低壓需量電力　　　　　,14 ,402 ,"80,194 ",,
203,中山區,13低壓電力小計　　　　　,**,628 ,"137,658 ",,
203,中山區,14高壓電力　　　　　　　,30 ,"15,767 ","3,661,354 ",,
203,中山區,15特高壓電力　　　　　　,＊,0 ,0 ,,
203,中山區,16高＆特高壓電力小計　　,**,"15,767 ","3,661,354 ",,
203,中山區,17電力小計　　　　　　　,**,"16,395 ","3,799,012 ",,
203,中山區,18綜合＆電力小計　　　　,**,"19,939 ","4,432,908 ",,
203,中山區,19電燈＆綜合＆電力小計　,**,"21,247 ","17,742,700 ",,
203,中山區,20臨時電燈　　　　　　　,9 ,0 ,"12,895 ",,
203,中山區,21臨時電力　　　　　　　,＊,136 ,"8,640 ",,
203,中山區,22臨時用電小計　　　　　,**,136 ,"21,535 ",,
203,中山區,23總計（含臨時用電）　　,**,"21,247 ","17,764,235 ",,
203,中山區,24表燈合計　　　　　　　,**,"1,308 ","13,322,687 ",,
203,中山區,25綜合＆電力合計　　　　,**,"19,939 ","4,441,548 ",,
204,安樂區,1表燈非營業用　　　　,"37,826 ",141 ,"20,206,262 ",,
204,安樂區,2表燈營業用　　　　　　,"1,336 ","2,471 ","2,921,925 ",,
204,安樂區,3表燈小計　　　　　　　,**,"2,612 ","23,128,187 ",,
204,安樂區,4低壓綜合裝置非營業用　,＊,0 ,0 ,,
204,安樂區,5低壓綜合需量非營業用　,231 ,"6,329 ","869,935 ",,
204,安樂區,6低壓綜合非營業用電小計,**,"6,329 ","869,935 ",,
204,安樂區,7低壓綜合裝置營業用　　,＊,0 ,0 ,,
204,安樂區,8低壓綜合需量營業用　　,71 ,"3,292 ","1,043,292 ",,
204,安樂區,9低壓綜合營業用電小計　,**,"3,292 ","1,043,292 ",,
204,安樂區,10低壓綜合用電小計　　　,**,"9,621 ","1,913,227 ",,
204,安樂區,11低壓裝置電力　　　　　,8 ,60 ,"14,734 ",,
204,安樂區,12低壓需量電力　　　　　,57 ,"2,926 ","543,537 ",,
204,安樂區,13低壓電力小計　　　　　,**,"2,986 ","558,271 ",,
204,安樂區,14高壓電力　　　　　　　,53 ,"28,023 ","10,117,379 ",,
204,安樂區,15特高壓電力　　　　　　,＊,0 ,0 ,,
204,安樂區,16高＆特高壓電力小計　　,**,"28,023 ","10,117,379 ",,
204,安樂區,17電力小計　　　　　　　,**,"31,009 ","10,675,650 ",,
204,安樂區,18綜合＆電力小計　　　　,**,"40,630 ","12,588,877 ",,
204,安樂區,19電燈＆綜合＆電力小計　,**,"43,242 ","35,717,064 ",,
204,安樂區,20臨時電燈　　　　　　　,11 ,0 ,"17,002 ",,
204,安樂區,21臨時電力　　　　　　　,7 ,858 ,"351,643 ",,
204,安樂區,22臨時用電小計　　　　　,**,858 ,"368,645 ",,
204,安樂區,23總計（含臨時用電）　　,**,"43,242 ","36,085,709 ",,
204,安樂區,24表燈合計　　　　　　　,**,"2,612 ","23,145,189 ",,
204,安樂區,25綜合＆電力合計　　　　,**,"40,630 ","12,940,520 ",,
205,暖暖區,1表燈非營業用　　　　,"18,531 ",51 ,"4,585,297 ",,
205,暖暖區,2表燈營業用　　　　　　,731 ,"1,239 ","878,294 ",,
205,暖暖區,3表燈小計　　　　　　　,**,"1,290 ","5,463,591 ",,
205,暖暖區,4低壓綜合裝置非營業用　,＊,0 ,0 ,,
205,暖暖區,5低壓綜合需量非營業用　,137 ,"3,458 ","490,609 ",,
205,暖暖區,6低壓綜合非營業用電小計,**,"3,458 ","490,609 ",,
205,暖暖區,7低壓綜合裝置營業用　　,＊,0 ,0 ,,
205,暖暖區,8低壓綜合需量營業用　　,28 ,799 ,"265,682 ",,
205,暖暖區,9低壓綜合營業用電小計　,**,799 ,"265,682 ",,
205,暖暖區,10低壓綜合用電小計　　　,**,"4,257 ","756,291 ",,
205,暖暖區,11低壓裝置電力　　　　　,＊,54 ,"8,703 ",,
205,暖暖區,12低壓需量電力　　　　　,12 ,726 ,"199,132 ",,
205,暖暖區,13低壓電力小計　　　　　,**,780 ,"207,835 ",,
205,暖暖區,14高壓電力　　　　　　　,14 ,"4,147 ","1,427,640 ",,
205,暖暖區,15特高壓電力　　　　　　,＊,0 ,0 ,,
205,暖暖區,16高＆特高壓電力小計　　,**,"4,147 ","1,427,640 ",,
205,暖暖區,17電力小計　　　　　　　,**,"4,927 ","1,635,475 ",,
205,暖暖區,18綜合＆電力小計　　　　,**,"9,184 ","2,391,766 ",,
205,暖暖區,19電燈＆綜合＆電力小計　,**,"10,474 ","7,855,357 ",,
205,暖暖區,20臨時電燈　　　　　　　,7 ,0 ,0 ,,
205,暖暖區,21臨時電力　　　　　　　,＊,271 ,"14,600 ",,
205,暖暖區,22臨時用電小計　　　　　,**,271 ,"14,600 ",,
205,暖暖區,23總計（含臨時用電）　　,**,"10,474 ","7,869,957 ",,
205,暖暖區,24表燈合計　　　　　　　,**,"1,290 ","5,463,591 ",,
205,暖暖區,25綜合＆電力合計　　　　,**,"9,184 ","2,406,366 ",,
206,七堵區,1表燈非營業用　　　　,"25,172 ",37 ,"7,368,316 ",,
206,七堵區,2表燈營業用　　　　　　,"1,667 ","1,932 ","2,359,211 ",,
206,七堵區,3表燈小計　　　　　　　,**,"1,969 ","9,727,527 ",,
206,七堵區,4低壓綜合裝置非營業用　,＊,0 ,0 ,,
206,七堵區,5低壓綜合需量非營業用　,128 ,"4,905 ","727,826 ",,
206,七堵區,6低壓綜合非營業用電小計,**,"4,905 ","727,826 ",,
206,七堵區,7低壓綜合裝置營業用　　,＊,0 ,0 ,,
206,七堵區,8低壓綜合需量營業用　　,61 ,"2,303 ","606,850 ",,
206,七堵區,9低壓綜合營業用電小計　,**,"2,303 ","606,850 ",,
206,七堵區,10低壓綜合用電小計　　　,**,"7,208 ","1,334,676 ",,
206,七堵區,11低壓裝置電力　　　　　,6 ,46 ,"5,006 ",,
206,七堵區,12低壓需量電力　　　　　,75 ,"5,986 ","1,469,814 ",,
206,七堵區,13低壓電力小計　　　　　,**,"6,032 ","1,474,820 ",,
206,七堵區,14高壓電力　　　　　　　,53 ,"27,556 ","9,643,500 ",,
206,七堵區,15特高壓電力　　　　　　,＊,"1,130 ","332,850 ",,
206,七堵區,16高＆特高壓電力小計　　,**,"28,686 ","9,976,350 ",,
206,七堵區,17電力小計　　　　　　　,**,"34,718 ","11,451,170 ",,
206,七堵區,18綜合＆電力小計　　　　,**,"41,926 ","12,785,846 ",,
206,七堵區,19電燈＆綜合＆電力小計　,**,"43,895 ","22,513,373 ",,
206,七堵區,20臨時電燈　　　　　　　,14 ,0 ,"20,912 ",,
206,七堵區,21臨時電力　　　　　　　,6 ,285 ,"22,040 ",,
206,七堵區,22臨時用電小計　　　　　,**,285 ,"42,952 ",,
206,七堵區,23總計（含臨時用電）　　,**,"43,895 ","22,556,325 ",,
206,七堵區,24表燈合計　　　　　　　,**,"1,969 ","9,748,439 ",,
206,七堵區,25綜合＆電力合計　　　　,**,"41,926 ","12,807,886 ",,
207,萬里,1表燈非營業用　　　　,"10,220 ",332 ,"1,986,973 ",,
207,萬里,2表燈營業用　　　　　　,586 ,"1,513 ","829,748 ",,
207,萬里,3表燈小計　　　　　　　,**,"1,845 ","2,816,721 ",,
207,萬里,4低壓綜合裝置非營業用　,＊,0 ,0 ,,
207,萬里,5低壓綜合需量非營業用　,32 ,"1,585 ","302,403 ",,
207,萬里,6低壓綜合非營業用電小計,**,"1,585 ","302,403 ",,
207,萬里,7低壓綜合裝置營業用　　,＊,0 ,0 ,,
207,萬里,8低壓綜合需量營業用　　,19 ,885 ,"177,939 ",,
207,萬里,9低壓綜合營業用電小計　,**,885 ,"177,939 ",,
207,萬里,10低壓綜合用電小計　　　,**,"2,470 ","480,342 ",,
207,萬里,11低壓裝置電力　　　　　,10 ,139 ,"27,826 ",,
207,萬里,12低壓需量電力　　　　　,20 ,501 ,"62,119 ",,
207,萬里,13低壓電力小計　　　　　,**,640 ,"89,945 ",,
207,萬里,14高壓電力　　　　　　　,22 ,"13,272 ","3,165,588 ",,
207,萬里,15特高壓電力　　　　　　,＊,0 ,0 ,,
207,萬里,16高＆特高壓電力小計　　,**,"13,272 ","3,165,588 ",,
207,萬里,17電力小計　　　　　　　,**,"13,912 ","3,255,533 ",,
207,萬里,18綜合＆電力小計　　　　,**,"16,382 ","3,735,875 ",,
207,萬里,19電燈＆綜合＆電力小計　,**,"18,227 ","6,552,596 ",,
207,萬里,20臨時電燈　　　　　　　,＊,0 ,"13,888 ",,
207,萬里,21臨時電力　　　　　　　,＊,0 ,0 ,,
207,萬里,22臨時用電小計　　　　　,**,0 ,"13,888 ",,
207,萬里,23總計（含臨時用電）　　,**,"18,227 ","6,566,484 ",,
207,萬里,24表燈合計　　　　　　　,**,"1,845 ","2,830,609 ",,
207,萬里,25綜合＆電力合計　　　　,**,"16,382 ","3,735,875 ",,
208,金山,1表燈非營業用　　　　,"10,149 ",84 ,"2,900,641 ",,
208,金山,2表燈營業用　　　　　　,748 ,795 ,"803,590 ",,
208,金山,3表燈小計　　　　　　　,**,879 ,"3,704,231 ",,
208,金山,4低壓綜合裝置非營業用　,＊,0 ,0 ,,
208,金山,5低壓綜合需量非營業用　,19 ,961 ,"98,432 ",,
208,金山,6低壓綜合非營業用電小計,**,961 ,"98,432 ",,
208,金山,7低壓綜合裝置營業用　　,＊,0 ,0 ,,
208,金山,8低壓綜合需量營業用　　,26 ,"1,617 ","389,086 ",,
208,金山,9低壓綜合營業用電小計　,**,"1,617 ","389,086 ",,
208,金山,10低壓綜合用電小計　　　,**,"2,578 ","487,518 ",,
208,金山,11低壓裝置電力　　　　　,29 ,428 ,"31,749 ",,
208,金山,12低壓需量電力　　　　　,19 ,738 ,"80,599 ",,
208,金山,13低壓電力小計　　　　　,**,"1,166 ","112,348 ",,
208,金山,14高壓電力　　　　　　　,14 ,"9,040 ","2,477,320 ",,
208,金山,15特高壓電力　　　　　　,＊,0 ,0 ,,
208,金山,16高＆特高壓電力小計　　,**,"9,040 ","2,477,320 ",,
208,金山,17電力小計　　　　　　　,**,"10,206 ","2,589,668 ",,
208,金山,18綜合＆電力小計　　　　,**,"12,784 ","3,077,186 ",,
208,金山,19電燈＆綜合＆電力小計　,**,"13,663 ","6,781,417 ",,
208,金山,20臨時電燈　　　　　　　,7 ,0 ,"17,270 ",,
208,金山,21臨時電力　　　　　　　,＊,158 ,"8,868 ",,
208,金山,22臨時用電小計　　　　　,**,158 ,"26,138 ",,
208,金山,23總計（含臨時用電）　　,**,"13,663 ","6,807,555 ",,
208,金山,24表燈合計　　　　　　　,**,879 ,"3,721,501 ",,
208,金山,25綜合＆電力合計　　　　,**,"12,784 ","3,086,054 ",,
209,南竿,1表燈非營業用　　　　,"2,247 ",286 ,"905,988 ",,
209,南竿,2表燈營業用　　　　　　,428 ,275 ,"420,697 ",,
209,南竿,3表燈小計　　　　　　　,**,561 ,"1,326,685 ",,
209,南竿,4低壓綜合裝置非營業用　,＊,0 ,0 ,,
209,南竿,5低壓綜合需量非營業用　,50 ,"1,839 ","289,098 ",,
209,南竿,6低壓綜合非營業用電小計,**,"1,839 ","289,098 ",,
209,南竿,7低壓綜合裝置營業用　　,＊,0 ,0 ,,
209,南竿,8低壓綜合需量營業用　　,13 ,466 ,"126,718 ",,
209,南竿,9低壓綜合營業用電小計　,**,466 ,"126,718 ",,
209,南竿,10低壓綜合用電小計　　　,**,"2,305 ","415,816 ",,
209,南竿,11低壓裝置電力　　　　　,12 ,126 ,"5,100 ",,
209,南竿,12低壓需量電力　　　　　,42 ,754 ,"60,766 ",,
209,南竿,13低壓電力小計　　　　　,**,880 ,"65,866 ",,
209,南竿,14高壓電力　　　　　　　,20 ,"3,801 ","1,001,180 ",,
209,南竿,15特高壓電力　　　　　　,＊,0 ,0 ,,
209,南竿,16高＆特高壓電力小計　　,**,"3,801 ","1,001,180 ",,
209,南竿,17電力小計　　　　　　　,**,"4,681 ","1,067,046 ",,
209,南竿,18綜合＆電力小計　　　　,**,"6,986 ","1,482,862 ",,
209,南竿,19電燈＆綜合＆電力小計　,**,"7,547 ","2,809,547 ",,
209,南竿,20臨時電燈　　　　　　　,10 ,0 ,"1,304 ",,
209,南竿,21臨時電力　　　　　　　,＊,22 ,"2,447 ",,
209,南竿,22臨時用電小計　　　　　,**,22 ,"3,751 ",,
209,南竿,23總計（含臨時用電）　　,**,"7,547 ","2,813,298 ",,
209,南竿,24表燈合計　　　　　　　,**,561 ,"1,327,989 ",,
209,南竿,25綜合＆電力合計　　　　,**,"6,986 ","1,485,309 ",,
210,北竿,1表燈非營業用　　　　,656 ,10 ,"598,135 ",,
210,北竿,2表燈營業用　　　　　　,169 ,73 ,"253,395 ",,
210,北竿,3表燈小計　　　　　　　,**,83 ,"851,530 ",,
210,北竿,4低壓綜合裝置非營業用　,＊,0 ,0 ,,
210,北竿,5低壓綜合需量非營業用　,8 ,233 ,"40,297 ",,
210,北竿,6低壓綜合非營業用電小計,**,233 ,"40,297 ",,
210,北竿,7低壓綜合裝置營業用　　,＊,0 ,0 ,,
210,北竿,8低壓綜合需量營業用　　,＊,158 ,"40,800 ",,
210,北竿,9低壓綜合營業用電小計　,**,158 ,"40,800 ",,
210,北竿,10低壓綜合用電小計　　　,**,391 ,"81,097 ",,
210,北竿,11低壓裝置電力　　　　　,＊,107 ,"5,898 ",,
210,北竿,12低壓需量電力　　　　　,18 ,157 ,"7,366 ",,
210,北竿,13低壓電力小計　　　　　,**,264 ,"13,264 ",,
210,北竿,14高壓電力　　　　　　　,＊,690 ,"85,650 ",,
210,北竿,15特高壓電力　　　　　　,＊,0 ,0 ,,
210,北竿,16高＆特高壓電力小計　　,**,690 ,"85,650 ",,
210,北竿,17電力小計　　　　　　　,**,954 ,"98,914 ",,
210,北竿,18綜合＆電力小計　　　　,**,"1,345 ","180,011 ",,
210,北竿,19電燈＆綜合＆電力小計　,**,"1,428 ","1,031,541 ",,
210,北竿,20臨時電燈　　　　　　　,＊,0 ,0 ,,
210,北竿,21臨時電力　　　　　　　,＊,0 ,0 ,,
210,北竿,22臨時用電小計　　　　　,**,0 ,0 ,,
210,北竿,23總計（含臨時用電）　　,**,"1,428 ","1,031,541 ",,
210,北竿,24表燈合計　　　　　　　,**,83 ,"851,530 ",,
210,北竿,25綜合＆電力合計　　　　,**,"1,345 ","180,011 ",,
211,莒光,1表燈非營業用　　　　,486 ,26 ,"180,491 ",,
211,莒光,2表燈營業用　　　　　　,61 ,22 ,"63,390 ",,
211,莒光,3表燈小計　　　　　　　,**,48 ,"243,881 ",,
211,莒光,4低壓綜合裝置非營業用　,＊,0 ,0 ,,
211,莒光,5低壓綜合需量非營業用　,＊,35 ,"12,680 ",,
211,莒光,6低壓綜合非營業用電小計,**,35 ,"12,680 ",,
211,莒光,7低壓綜合裝置營業用　　,＊,0 ,0 ,,
211,莒光,8低壓綜合需量營業用　　,＊,105 ,"33,680 ",,
211,莒光,9低壓綜合營業用電小計　,**,105 ,"33,680 ",,
211,莒光,10低壓綜合用電小計　　　,**,140 ,"46,360 ",,
211,莒光,11低壓裝置電力　　　　　,＊,15 ,463 ,,
211,莒光,12低壓需量電力　　　　　,17 ,224 ,"17,456 ",,
211,莒光,13低壓電力小計　　　　　,**,239 ,"17,919 ",,
211,莒光,14高壓電力　　　　　　　,＊,100 ,"31,050 ",,
211,莒光,15特高壓電力　　　　　　,＊,0 ,0 ,,
211,莒光,16高＆特高壓電力小計　　,**,100 ,"31,050 ",,
211,莒光,17電力小計　　　　　　　,**,339 ,"48,969 ",,
211,莒光,18綜合＆電力小計　　　　,**,479 ,"95,329 ",,
211,莒光,19電燈＆綜合＆電力小計　,**,527 ,"339,210 ",,
211,莒光,20臨時電燈　　　　　　　,＊,0 ,0 ,,
211,莒光,21臨時電力　　　　　　　,＊,0 ,0 ,,
211,莒光,22臨時用電小計　　　　　,**,0 ,0 ,,
211,莒光,23總計（含臨時用電）　　,**,527 ,"339,210 ",,
