郵遞區號,行政區,用電種類,用戶數,契約容量,售電度數(當月)
525,竹塘,9低壓綜合營業用電小計　,**,748 ,"265,629 "
525,竹塘,10低壓綜合用電小計　　　,**,807 ,"270,014 "
525,竹塘,11低壓裝置電力　　　　　,593 ,"2,546 ","688,834 "
525,竹塘,12低壓需量電力　　　　　,54 ,"1,671 ","240,897 "
525,竹塘,13低壓電力小計　　　　　,**,"4,217 ","929,731 "
525,竹塘,14高壓電力　　　　　　　,*,"2,118 ","359,880 "
525,竹塘,15特高壓電力　　　　　　,*,0 ,0
525,竹塘,16高＆特高壓電力小計　　,**,"2,118 ","359,880 "
525,竹塘,17電力小計　　　　　　　,**,"6,335 ","1,289,611 "
525,竹塘,18綜合＆電力小計　　　　,**,"7,142 ","1,559,625 "
525,竹塘,19電燈＆綜合＆電力小計　,**,"7,223 ","5,755,931 "
525,竹塘,20臨時電燈　　　　　　　,*,0 ,35
525,竹塘,21臨時電力　　　　　　　,*,0 ,0
525,竹塘,22臨時用電小計　　　　　,**,0 ,35
525,竹塘,23總計（含臨時用電）　　,**,"7,223 ","5,755,966 "
525,竹塘,24表燈合計　　　　　　　,**,81 ,"4,196,341 "
525,竹塘,25綜合＆電力合計　　　　,**,"7,142 ","1,559,625 "
526,二林,1表燈非營業用　　　　,"36,663 ",84 ,"5,057,621 "
526,二林,2表燈營業用　　　　　　,"1,702 ","1,209 ","738,514 "
526,二林,3表燈小計　　　　　　　,**,"1,293 ","5,796,135 "
526,二林,4低壓綜合裝置非營業用　,*,0 ,0
526,二林,5低壓綜合需量非營業用　,22 ,888 ,"111,435 "
526,二林,6低壓綜合非營業用電小計,**,888 ,"111,435 "
526,二林,7低壓綜合裝置營業用　　,*,0 ,0
526,二林,8低壓綜合需量營業用　　,103 ,"3,862 ","789,903 "
526,二林,9低壓綜合營業用電小計　,**,"3,862 ","789,903 "
526,二林,10低壓綜合用電小計　　　,**,"4,750 ","901,338 "
526,二林,11低壓裝置電力　　　　　,"2,170 ","6,883 ","1,678,882 "
526,二林,12低壓需量電力　　　　　,129 ,"5,330 ","908,951 "
526,二林,13低壓電力小計　　　　　,**,"12,213 ","2,587,833 "
526,二林,14高壓電力　　　　　　　,28 ,"8,749 ","2,454,146 "
526,二林,15特高壓電力　　　　　　,*,0 ,"417,600 "
526,二林,16高＆特高壓電力小計　　,**,"8,749 ","2,871,746 "
526,二林,17電力小計　　　　　　　,**,"20,962 ","5,459,579 "
526,二林,18綜合＆電力小計　　　　,**,"25,712 ","6,360,917 "
526,二林,19電燈＆綜合＆電力小計　,**,"27,005 ","12,157,052 "
526,二林,20臨時電燈　　　　　　　,29 ,0 ,"5,444 "
526,二林,21臨時電力　　　　　　　,6 ,350 ,"53,360 "
526,二林,22臨時用電小計　　　　　,**,350 ,"58,804 "
526,二林,23總計（含臨時用電）　　,**,"27,005 ","12,215,856 "
526,二林,24表燈合計　　　　　　　,**,"1,293 ","5,801,579 "
526,二林,25綜合＆電力合計　　　　,**,"25,712 ","6,414,277 "
527,大城,1表燈非營業用　　　　,"12,543 ",0 ,"1,872,085 "
527,大城,2表燈營業用　　　　　　,274 ,362 ,"320,692 "
527,大城,3表燈小計　　　　　　　,**,362 ,"2,192,777 "
527,大城,4低壓綜合裝置非營業用　,*,0 ,0
527,大城,5低壓綜合需量非營業用　,*,77 ,"7,120 "
527,大城,6低壓綜合非營業用電小計,**,77 ,"7,120 "
527,大城,7低壓綜合裝置營業用　　,*,0 ,0
527,大城,8低壓綜合需量營業用　　,12 ,746 ,"155,910 "
527,大城,9低壓綜合營業用電小計　,**,746 ,"155,910 "
527,大城,10低壓綜合用電小計　　　,**,823 ,"163,030 "
527,大城,11低壓裝置電力　　　　　,"1,306 ","4,172 ","1,946,601 "
527,大城,12低壓需量電力　　　　　,74 ,"3,392 ","520,849 "
527,大城,13低壓電力小計　　　　　,**,"7,564 ","2,467,450 "
527,大城,14高壓電力　　　　　　　,8 ,"6,595 ","3,209,407 "
527,大城,15特高壓電力　　　　　　,*,0 ,0
527,大城,16高＆特高壓電力小計　　,**,"6,595 ","3,209,407 "
527,大城,17電力小計　　　　　　　,**,"14,159 ","5,676,857 "
527,大城,18綜合＆電力小計　　　　,**,"14,982 ","5,839,887 "
527,大城,19電燈＆綜合＆電力小計　,**,"15,344 ","8,032,664 "
527,大城,20臨時電燈　　　　　　　,*,0 ,488
527,大城,21臨時電力　　　　　　　,*,0 ,0
527,大城,22臨時用電小計　　　　　,**,0 ,488
527,大城,23總計（含臨時用電）　　,**,"15,344 ","8,033,152 "
527,大城,24表燈合計　　　　　　　,**,362 ,"2,193,265 "
527,大城,25綜合＆電力合計　　　　,**,"14,982 ","5,839,887 "
528,芳苑,1表燈非營業用　　　　,"24,211 ",5 ,"5,146,462 "
528,芳苑,2表燈營業用　　　　　　,775 ,688 ,"892,432 "
528,芳苑,3表燈小計　　　　　　　,**,693 ,"6,038,894 "
528,芳苑,4低壓綜合裝置非營業用　,*,0 ,0
528,芳苑,5低壓綜合需量非營業用　,7 ,288 ,"48,942 "
528,芳苑,6低壓綜合非營業用電小計,**,288 ,"48,942 "
528,芳苑,7低壓綜合裝置營業用　　,*,0 ,0
528,芳苑,8低壓綜合需量營業用　　,54 ,"2,494 ","497,988 "
528,芳苑,9低壓綜合營業用電小計　,**,"2,494 ","497,988 "
528,芳苑,10低壓綜合用電小計　　　,**,"2,782 ","546,930 "
528,芳苑,11低壓裝置電力　　　　　,"2,967 ","12,261 ","3,460,207 "
528,芳苑,12低壓需量電力　　　　　,308 ,"15,949 ","3,124,454 "
528,芳苑,13低壓電力小計　　　　　,**,"28,210 ","6,584,661 "
528,芳苑,14高壓電力　　　　　　　,76 ,"50,151 ","18,516,900 "
528,芳苑,15特高壓電力　　　　　　,6 ,"75,900 ","51,432,000 "
528,芳苑,16高＆特高壓電力小計　　,**,"126,051 ","69,948,900 "
528,芳苑,17電力小計　　　　　　　,**,"154,261 ","76,533,561 "
528,芳苑,18綜合＆電力小計　　　　,**,"157,043 ","77,080,491 "
528,芳苑,19電燈＆綜合＆電力小計　,**,"157,736 ","83,119,385 "
528,芳苑,20臨時電燈　　　　　　　,10 ,0 ,"30,799 "
528,芳苑,21臨時電力　　　　　　　,*,0 ,0
528,芳苑,22臨時用電小計　　　　　,**,0 ,"30,799 "
528,芳苑,23總計（含臨時用電）　　,**,"157,736 ","83,150,184 "
528,芳苑,24表燈合計　　　　　　　,**,693 ,"6,069,693 "
528,芳苑,25綜合＆電力合計　　　　,**,"157,043 ","77,080,491 "
530,二水,1表燈非營業用　　　　,"8,372 ",0 ,"2,095,255 "
530,二水,2表燈營業用　　　　　　,387 ,171 ,"296,083 "
530,二水,3表燈小計　　　　　　　,**,171 ,"2,391,338 "
530,二水,4低壓綜合裝置非營業用　,*,0 ,0
530,二水,5低壓綜合需量非營業用　,*,70 ,"6,520 "
530,二水,6低壓綜合非營業用電小計,**,70 ,"6,520 "
530,二水,7低壓綜合裝置營業用　　,*,0 ,0
530,二水,8低壓綜合需量營業用　　,16 ,288 ,"55,469 "
530,二水,9低壓綜合營業用電小計　,**,288 ,"55,469 "
530,二水,10低壓綜合用電小計　　　,**,358 ,"61,989 "
530,二水,11低壓裝置電力　　　　　,78 ,539 ,"111,959 "
530,二水,12低壓需量電力　　　　　,40 ,"1,116 ","252,031 "
530,二水,13低壓電力小計　　　　　,**,"1,655 ","363,990 "
530,二水,14高壓電力　　　　　　　,8 ,"6,770 ","3,395,962 "
530,二水,15特高壓電力　　　　　　,*,0 ,0
530,二水,16高＆特高壓電力小計　　,**,"6,770 ","3,395,962 "
530,二水,17電力小計　　　　　　　,**,"8,425 ","3,759,952 "
530,二水,18綜合＆電力小計　　　　,**,"8,783 ","3,821,941 "
530,二水,19電燈＆綜合＆電力小計　,**,"8,954 ","6,213,279 "
530,二水,20臨時電燈　　　　　　　,6 ,0 ,"8,845 "
530,二水,21臨時電力　　　　　　　,*,0 ,0
530,二水,22臨時用電小計　　　　　,**,0 ,"8,845 "
530,二水,23總計（含臨時用電）　　,**,"8,954 ","6,222,124 "
530,二水,24表燈合計　　　　　　　,**,171 ,"2,400,183 "
530,二水,25綜合＆電力合計　　　　,**,"8,783 ","3,821,941 "
540,南投,1表燈非營業用　　　　,"53,775 ",187 ,"15,303,382 "
540,南投,2表燈營業用　　　　　　,"3,375 ","3,556 ","3,389,961 "
540,南投,3表燈小計　　　　　　　,**,"3,743 ","18,693,343 "
540,南投,4低壓綜合裝置非營業用　,*,0 ,0
540,南投,5低壓綜合需量非營業用　,75 ,"4,842 ","573,728 "
540,南投,6低壓綜合非營業用電小計,**,"4,842 ","573,728 "
540,南投,7低壓綜合裝置營業用　　,*,0 ,0
540,南投,8低壓綜合需量營業用　　,134 ,"4,886 ","959,760 "
540,南投,9低壓綜合營業用電小計　,**,"4,886 ","959,760 "
540,南投,10低壓綜合用電小計　　　,**,"9,728 ","1,533,488 "
540,南投,11低壓裝置電力　　　　　,170 ,"2,441 ","713,759 "
540,南投,12低壓需量電力　　　　　,253 ,"13,931 ","2,137,992 "
540,南投,13低壓電力小計　　　　　,**,"16,372 ","2,851,751 "
540,南投,14高壓電力　　　　　　　,306 ,"172,531 ","54,761,549 "
540,南投,15特高壓電力　　　　　　,*,"30,000 ","19,104,400 "
540,南投,16高＆特高壓電力小計　　,**,"202,531 ","73,865,949 "
540,南投,17電力小計　　　　　　　,**,"218,903 ","76,717,700 "
540,南投,18綜合＆電力小計　　　　,**,"228,631 ","78,251,188 "
540,南投,19電燈＆綜合＆電力小計　,**,"232,374 ","96,944,531 "
540,南投,20臨時電燈　　　　　　　,125 ,0 ,"17,895 "
540,南投,21臨時電力　　　　　　　,*,50 ,"1,970 "
540,南投,22臨時用電小計　　　　　,**,50 ,"19,865 "
540,南投,23總計（含臨時用電）　　,**,"232,374 ","96,964,396 "
540,南投,24表燈合計　　　　　　　,**,"3,743 ","18,711,238 "
540,南投,25綜合＆電力合計　　　　,**,"228,631 ","78,253,158 "
541,中寮,1表燈非營業用　　　　,"9,117 ",15 ,"816,564 "
541,中寮,2表燈營業用　　　　　　,190 ,133 ,"87,028 "
541,中寮,3表燈小計　　　　　　　,**,148 ,"903,592 "
541,中寮,4低壓綜合裝置非營業用　,*,0 ,0
541,中寮,5低壓綜合需量非營業用　,*,262 ,"17,360 "
541,中寮,6低壓綜合非營業用電小計,**,262 ,"17,360 "
541,中寮,7低壓綜合裝置營業用　　,*,0 ,0
541,中寮,8低壓綜合需量營業用　　,6 ,207 ,"63,925 "
541,中寮,9低壓綜合營業用電小計　,**,207 ,"63,925 "
541,中寮,10低壓綜合用電小計　　　,**,469 ,"81,285 "
541,中寮,11低壓裝置電力　　　　　,47 ,128 ,"47,488 "
541,中寮,12低壓需量電力　　　　　,18 ,370 ,"113,691 "
541,中寮,13低壓電力小計　　　　　,**,498 ,"161,179 "
541,中寮,14高壓電力　　　　　　　,*,0 ,0
541,中寮,15特高壓電力　　　　　　,*,0 ,0
541,中寮,16高＆特高壓電力小計　　,**,0 ,0
541,中寮,17電力小計　　　　　　　,**,498 ,"161,179 "
541,中寮,18綜合＆電力小計　　　　,**,967 ,"242,464 "
541,中寮,19電燈＆綜合＆電力小計　,**,"1,115 ","1,146,056 "
541,中寮,20臨時電燈　　　　　　　,*,0 ,0
541,中寮,21臨時電力　　　　　　　,*,0 ,0
541,中寮,22臨時用電小計　　　　　,**,0 ,0
541,中寮,23總計（含臨時用電）　　,**,"1,115 ","1,146,056 "
541,中寮,24表燈合計　　　　　　　,**,148 ,"903,592 "
541,中寮,25綜合＆電力合計　　　　,**,967 ,"242,464 "
542,草屯,1表燈非營業用　　　　,"52,056 ",234 ,"12,363,820 "
542,草屯,2表燈營業用　　　　　　,"4,399 ","4,891 ","4,602,977 "
542,草屯,3表燈小計　　　　　　　,**,"5,125 ","16,966,797 "
542,草屯,4低壓綜合裝置非營業用　,*,0 ,0
542,草屯,5低壓綜合需量非營業用　,66 ,"2,972 ","427,399 "
542,草屯,6低壓綜合非營業用電小計,**,"2,972 ","427,399 "
542,草屯,7低壓綜合裝置營業用　　,*,0 ,0
542,草屯,8低壓綜合需量營業用　　,208 ,"10,121 ","2,088,232 "
542,草屯,9低壓綜合營業用電小計　,**,"10,121 ","2,088,232 "
542,草屯,10低壓綜合用電小計　　　,**,"13,093 ","2,515,631 "
542,草屯,11低壓裝置電力　　　　　,440 ,"3,403 ","884,028 "
542,草屯,12低壓需量電力　　　　　,169 ,"7,396 ","1,471,677 "
542,草屯,13低壓電力小計　　　　　,**,"10,799 ","2,355,705 "
542,草屯,14高壓電力　　　　　　　,65 ,"29,268 ","8,190,286 "
542,草屯,15特高壓電力　　　　　　,*,0 ,0
542,草屯,16高＆特高壓電力小計　　,**,"29,268 ","8,190,286 "
542,草屯,17電力小計　　　　　　　,**,"40,067 ","10,545,991 "
542,草屯,18綜合＆電力小計　　　　,**,"53,160 ","13,061,622 "
542,草屯,19電燈＆綜合＆電力小計　,**,"58,285 ","30,028,419 "
542,草屯,20臨時電燈　　　　　　　,83 ,0 ,"18,124 "
542,草屯,21臨時電力　　　　　　　,*,30 ,560
542,草屯,22臨時用電小計　　　　　,**,30 ,"18,684 "
542,草屯,23總計（含臨時用電）　　,**,"58,285 ","30,047,103 "
542,草屯,24表燈合計　　　　　　　,**,"5,125 ","16,984,921 "
542,草屯,25綜合＆電力合計　　　　,**,"53,160 ","13,062,182 "
544,國姓,1表燈非營業用　　　　,"11,590 ",0 ,"2,102,110 "
544,國姓,2表燈營業用　　　　　　,442 ,328 ,"402,562 "
544,國姓,3表燈小計　　　　　　　,**,328 ,"2,504,672 "
544,國姓,4低壓綜合裝置非營業用　,*,0 ,0
544,國姓,5低壓綜合需量非營業用　,7 ,436 ,"35,680 "
544,國姓,6低壓綜合非營業用電小計,**,436 ,"35,680 "
544,國姓,7低壓綜合裝置營業用　　,*,0 ,0
544,國姓,8低壓綜合需量營業用　　,14 ,590 ,"191,281 "
544,國姓,9低壓綜合營業用電小計　,**,590 ,"191,281 "
544,國姓,10低壓綜合用電小計　　　,**,"1,026 ","226,961 "
544,國姓,11低壓裝置電力　　　　　,35 ,261 ,"51,284 "
544,國姓,12低壓需量電力　　　　　,20 ,716 ,"89,311 "
544,國姓,13低壓電力小計　　　　　,**,977 ,"140,595 "
544,國姓,14高壓電力　　　　　　　,6 ,"1,930 ","631,616 "
544,國姓,15特高壓電力　　　　　　,*,0 ,0
544,國姓,16高＆特高壓電力小計　　,**,"1,930 ","631,616 "
544,國姓,17電力小計　　　　　　　,**,"2,907 ","772,211 "
544,國姓,18綜合＆電力小計　　　　,**,"3,933 ","999,172 "
544,國姓,19電燈＆綜合＆電力小計　,**,"4,261 ","3,503,844 "
544,國姓,20臨時電燈　　　　　　　,8 ,0 ,"1,945 "
544,國姓,21臨時電力　　　　　　　,*,0 ,0
544,國姓,22臨時用電小計　　　　　,**,0 ,"1,945 "
544,國姓,23總計（含臨時用電）　　,**,"4,261 ","3,505,789 "
544,國姓,24表燈合計　　　　　　　,**,328 ,"2,506,617 "
544,國姓,25綜合＆電力合計　　　　,**,"3,933 ","999,172 "
545,埔里,1表燈非營業用　　　　,"44,662 ",456 ,"11,962,782 "
545,埔里,2表燈營業用　　　　　　,"3,382 ","3,289 ","3,548,607 "
545,埔里,3表燈小計　　　　　　　,**,"3,745 ","15,511,389 "
545,埔里,4低壓綜合裝置非營業用　,*,0 ,0
545,埔里,5低壓綜合需量非營業用　,57 ,"2,355 ","319,361 "
545,埔里,6低壓綜合非營業用電小計,**,"2,355 ","319,361 "
545,埔里,7低壓綜合裝置營業用　　,*,0 ,0
545,埔里,8低壓綜合需量營業用　　,158 ,"7,800 ","1,519,279 "
545,埔里,9低壓綜合營業用電小計　,**,"7,800 ","1,519,279 "
545,埔里,10低壓綜合用電小計　　　,**,"10,155 ","1,838,640 "
545,埔里,11低壓裝置電力　　　　　,680 ,"6,468 ","1,504,894 "
545,埔里,12低壓需量電力　　　　　,277 ,"8,038 ","1,367,076 "
545,埔里,13低壓電力小計　　　　　,**,"14,506 ","2,871,970 "
545,埔里,14高壓電力　　　　　　　,54 ,"31,280 ","10,843,840 "
545,埔里,15特高壓電力　　　　　　,*,0 ,0
545,埔里,16高＆特高壓電力小計　　,**,"31,280 ","10,843,840 "
545,埔里,17電力小計　　　　　　　,**,"45,786 ","13,715,810 "
545,埔里,18綜合＆電力小計　　　　,**,"55,941 ","15,554,450 "
545,埔里,19電燈＆綜合＆電力小計　,**,"59,686 ","31,065,839 "
545,埔里,20臨時電燈　　　　　　　,73 ,0 ,"23,157 "
545,埔里,21臨時電力　　　　　　　,*,99 ,"12,680 "
545,埔里,22臨時用電小計　　　　　,**,99 ,"35,837 "
545,埔里,23總計（含臨時用電）　　,**,"59,686 ","31,101,676 "
545,埔里,24表燈合計　　　　　　　,**,"3,745 ","15,534,546 "
545,埔里,25綜合＆電力合計　　　　,**,"55,941 ","15,567,130 "
546,仁愛,1表燈非營業用　　　　,"7,742 ",3 ,"1,984,591 "
546,仁愛,2表燈營業用　　　　　　,420 ,703 ,"1,072,247 "
546,仁愛,3表燈小計　　　　　　　,**,706 ,"3,056,838 "
546,仁愛,4低壓綜合裝置非營業用　,*,0 ,0
546,仁愛,5低壓綜合需量非營業用　,6 ,238 ,"37,218 "
546,仁愛,6低壓綜合非營業用電小計,**,238 ,"37,218 "
546,仁愛,7低壓綜合裝置營業用　　,*,0 ,0
546,仁愛,8低壓綜合需量營業用　　,42 ,"1,694 ","349,900 "
546,仁愛,9低壓綜合營業用電小計　,**,"1,694 ","349,900 "
546,仁愛,10低壓綜合用電小計　　　,**,"1,932 ","387,118 "
546,仁愛,11低壓裝置電力　　　　　,148 ,"1,722 ","272,942 "
546,仁愛,12低壓需量電力　　　　　,48 ,"1,764 ","256,529 "
546,仁愛,13低壓電力小計　　　　　,**,"3,486 ","529,471 "
546,仁愛,14高壓電力　　　　　　　,10 ,"2,041 ","427,412 "
546,仁愛,15特高壓電力　　　　　　,*,0 ,0
546,仁愛,16高＆特高壓電力小計　　,**,"2,041 ","427,412 "
546,仁愛,17電力小計　　　　　　　,**,"5,527 ","956,883 "
546,仁愛,18綜合＆電力小計　　　　,**,"7,459 ","1,344,001 "
546,仁愛,19電燈＆綜合＆電力小計　,**,"8,165 ","4,400,839 "
546,仁愛,20臨時電燈　　　　　　　,7 ,0 ,605
546,仁愛,21臨時電力　　　　　　　,*,0 ,0
546,仁愛,22臨時用電小計　　　　　,**,0 ,605
546,仁愛,23總計（含臨時用電）　　,**,"8,165 ","4,401,444 "
546,仁愛,24表燈合計　　　　　　　,**,706 ,"3,057,443 "
