郵遞區號,行政區,用電種類,用戶數,契約容量,售電度數(當月),售電度數(當年累計),,當月：104年12月，當年累計：104年1~12月
954,卑南,9低壓綜合營業用電小計　,**,"1,979","404,339","5,188,104",,
954,卑南,10低壓綜合用電小計　　　,**,"3,047","582,380","7,496,933",,
954,卑南,11低壓裝置電力　　　　　,91,842,"52,232","917,630",,
954,卑南,12低壓需量電力　　　　　,64,"1,361","167,055","2,249,100",,
954,卑南,13低壓電力小計　　　　　,**,"2,203","219,287","3,166,730",,
954,卑南,14高壓電力　　　　　　　,14,"4,271","1,290,680","17,520,920",,
954,卑南,15特高壓電力　　　　　　,＊,0,0,0,,
954,卑南,16高＆特高壓電力小計　　,**,"4,271","1,290,680","17,520,920",,
954,卑南,17電力小計　　　　　　　,**,"6,474","1,509,967","20,687,650",,
954,卑南,18綜合＆電力小計　　　　,**,"9,521","2,092,347","28,184,583",,
954,卑南,19電燈＆綜合＆電力小計　,**,"10,116","4,881,324","66,379,080",,
954,卑南,20臨時電燈　　　　　　　,9,0,127,"3,762",,
954,卑南,21臨時電力　　　　　　　,＊,0,0,0,,
954,卑南,22臨時用電小計　　　　　,**,0,127,"3,762",,
954,卑南,23總計（含臨時用電）　　,**,"10,116","4,881,451","66,382,842",,
954,卑南,24表燈合計　　　　　　　,**,595,"2,789,104","38,198,259",,
954,卑南,25綜合＆電力合計　　　　,**,"9,521","2,092,347","28,184,583",,
955,鹿野,1表燈非營業用　　　　,"4,361",18,"859,266","12,667,585",,
955,鹿野,2表燈營業用　　　　　　,250,182,"222,011","3,154,585",,
955,鹿野,3表燈小計　　　　　　　,**,200,"1,081,277","15,822,170",,
955,鹿野,4低壓綜合裝置非營業用　,＊,0,0,0,,
955,鹿野,5低壓綜合需量非營業用　,＊,145,"16,709","181,474",,
955,鹿野,6低壓綜合非營業用電小計,**,145,"16,709","181,474",,
955,鹿野,7低壓綜合裝置營業用　　,＊,0,0,0,,
955,鹿野,8低壓綜合需量營業用　　,7,171,"45,298","575,681",,
955,鹿野,9低壓綜合營業用電小計　,**,171,"45,298","575,681",,
955,鹿野,10低壓綜合用電小計　　　,**,316,"62,007","757,155",,
955,鹿野,11低壓裝置電力　　　　　,34,426,"30,230","480,004",,
955,鹿野,12低壓需量電力　　　　　,40,830,"133,710","1,404,245",,
955,鹿野,13低壓電力小計　　　　　,**,"1,256","163,940","1,884,249",,
955,鹿野,14高壓電力　　　　　　　,＊,"2,283","752,880","6,207,760",,
955,鹿野,15特高壓電力　　　　　　,＊,0,0,0,,
955,鹿野,16高＆特高壓電力小計　　,**,"2,283","752,880","6,207,760",,
955,鹿野,17電力小計　　　　　　　,**,"3,539","916,820","8,092,009",,
955,鹿野,18綜合＆電力小計　　　　,**,"3,855","978,827","8,849,164",,
955,鹿野,19電燈＆綜合＆電力小計　,**,"4,055","2,060,104","24,671,334",,
955,鹿野,20臨時電燈　　　　　　　,10,0,62,"13,161",,
955,鹿野,21臨時電力　　　　　　　,＊,50,"2,000","130,162",,
955,鹿野,22臨時用電小計　　　　　,**,50,"2,062","143,323",,
955,鹿野,23總計（含臨時用電）　　,**,"4,055","2,062,166","24,814,657",,
955,鹿野,24表燈合計　　　　　　　,**,200,"1,081,339","15,835,331",,
955,鹿野,25綜合＆電力合計　　　　,**,"3,855","980,827","8,979,326",,
956,關山,1表燈非營業用　　　　,"4,474",0,"1,107,952","13,890,739",,
956,關山,2表燈營業用　　　　　　,329,195,"238,221","3,006,759",,
956,關山,3表燈小計　　　　　　　,**,195,"1,346,173","16,897,498",,
956,關山,4低壓綜合裝置非營業用　,＊,0,0,0,,
956,關山,5低壓綜合需量非營業用　,7,294,"28,984","375,501",,
956,關山,6低壓綜合非營業用電小計,**,294,"28,984","375,501",,
956,關山,7低壓綜合裝置營業用　　,＊,0,0,0,,
956,關山,8低壓綜合需量營業用　　,12,598,"135,647","1,779,393",,
956,關山,9低壓綜合營業用電小計　,**,598,"135,647","1,779,393",,
956,關山,10低壓綜合用電小計　　　,**,892,"164,631","2,154,894",,
956,關山,11低壓裝置電力　　　　　,39,382,"70,911","1,033,481",,
956,關山,12低壓需量電力　　　　　,28,"1,346","170,816","2,147,678",,
956,關山,13低壓電力小計　　　　　,**,"1,728","241,727","3,181,159",,
956,關山,14高壓電力　　　　　　　,6,"1,631","295,680","3,813,060",,
956,關山,15特高壓電力　　　　　　,＊,"4,000","540,400","6,024,200",,
956,關山,16高＆特高壓電力小計　　,**,"5,631","836,080","9,837,260",,
956,關山,17電力小計　　　　　　　,**,"7,359","1,077,807","13,018,419",,
956,關山,18綜合＆電力小計　　　　,**,"8,251","1,242,438","15,173,313",,
956,關山,19電燈＆綜合＆電力小計　,**,"8,446","2,588,611","32,070,811",,
956,關山,20臨時電燈　　　　　　　,14,0,486,"28,130",,
956,關山,21臨時電力　　　　　　　,＊,0,0,0,,
956,關山,22臨時用電小計　　　　　,**,0,486,"28,130",,
956,關山,23總計（含臨時用電）　　,**,"8,446","2,589,097","32,098,941",,
956,關山,24表燈合計　　　　　　　,**,195,"1,346,659","16,925,628",,
956,關山,25綜合＆電力合計　　　　,**,"8,251","1,242,438","15,173,313",,
957,海端,1表燈非營業用　　　　,"1,925",0,"204,032","5,741,191",,
957,海端,2表燈營業用　　　　　　,52,47,"28,300","518,128",,
957,海端,3表燈小計　　　　　　　,**,47,"232,332","6,259,319",,
957,海端,4低壓綜合裝置非營業用　,＊,0,0,0,,
957,海端,5低壓綜合需量非營業用　,＊,135,"19,477","266,835",,
957,海端,6低壓綜合非營業用電小計,**,135,"19,477","266,835",,
957,海端,7低壓綜合裝置營業用　　,＊,0,0,0,,
957,海端,8低壓綜合需量營業用　　,＊,164,"31,940","440,417",,
957,海端,9低壓綜合營業用電小計　,**,164,"31,940","440,417",,
957,海端,10低壓綜合用電小計　　　,**,299,"51,417","707,252",,
957,海端,11低壓裝置電力　　　　　,13,201,"5,455","171,888",,
957,海端,12低壓需量電力　　　　　,9,130,"5,021","76,098",,
957,海端,13低壓電力小計　　　　　,**,331,"10,476","247,986",,
957,海端,14高壓電力　　　　　　　,＊,100,"13,752","129,989",,
957,海端,15特高壓電力　　　　　　,＊,0,0,0,,
957,海端,16高＆特高壓電力小計　　,**,100,"13,752","129,989",,
957,海端,17電力小計　　　　　　　,**,431,"24,228","377,975",,
957,海端,18綜合＆電力小計　　　　,**,730,"75,645","1,085,227",,
957,海端,19電燈＆綜合＆電力小計　,**,777,"307,977","7,344,546",,
957,海端,20臨時電燈　　　　　　　,7,0,"1,752","13,009",,
957,海端,21臨時電力　　　　　　　,＊,30,440,"169,160",,
957,海端,22臨時用電小計　　　　　,**,30,"2,192","182,169",,
957,海端,23總計（含臨時用電）　　,**,777,"310,169","7,526,715",,
957,海端,24表燈合計　　　　　　　,**,47,"234,084","6,272,328",,
957,海端,25綜合＆電力合計　　　　,**,730,"76,085","1,254,387",,
958,池上,1表燈非營業用　　　　,"3,953",0,"914,710","11,395,632",,
958,池上,2表燈營業用　　　　　　,337,162,"149,866","3,475,409",,
958,池上,3表燈小計　　　　　　　,**,162,"1,064,576","14,871,041",,
958,池上,4低壓綜合裝置非營業用　,＊,0,0,0,,
958,池上,5低壓綜合需量非營業用　,＊,194,"14,569","191,049",,
958,池上,6低壓綜合非營業用電小計,**,194,"14,569","191,049",,
